task_difficulty,time_to_reward,past_failure_loops,self_efficacy,stress_level,goal_clarity,social_support,intrinsic_motivation,habit_strength,distraction_level,use_case,delay_cause,delay_severity_raw,respondent_id
4.654862737168926,7.527475679201685,1.0195603168192955,4.079541344598855,7.636201128960918,2.0589575340921695,11.35958404571463,4.982189061100118,4.0727434353049965,6.068293835276483,Studying,Perfectionism,0.3592,R014882
7.462206317852633,7.789548270301497,4.19501959876107,5.833846036315035,7.98850789380184,5.995219808969764,3.699580098215427,6.075511210683787,3.315411879373592,4.5168680259587095,Career Choices,Decision Fatigue,0.4845,R014883
4.971417304004046,9.757977226422426,4.179269314441037,3.364556346548965,5.374775464736009,3.1709215407790667,4.4837846420012095,,5.986575951982064,4.935327877117257,Studying,Lack of Immediate Reward,0.3643,R014884
7.081705376272761,6.893841128172622,1.0867623108382956,5.964640603466694,7.5435057549516475,2.922098682058924,3.6047991110199695,4.586179021820905,4.23434955599275,8.041763187719901,Studying,Decision Fatigue,0.3246,R014885
1.3969384287809636,0.8417338359166946,0.9191827073397811,4.738442173457927,7.640380175743823,5.650394000960912,5.314202921570427,6.916515417708818,0.08932503803016312,5.106391136516759,Fitness,Decision Fatigue,0.1142,R014886
6.948612505604285,3.812743308160272,-0.44796510469652695,6.629244815811005,5.891222884192579,2.394579867649279,5.674930686469875,9.027977083905814,-2.015211587315222,9.22124851614369,Studying,Overwhelm / Complexity,0.2241,R014887
4.878529210691417,3.969109798745736,2.4716511128122787,7.674627449536656,8.553443118267557,4.32189196375082,8.336278562104775,4.970063081328892,7.100516817693707,3.4248967433112654,Fitness,Perfectionism,0.1647,R014888
7.322285433144369,8.215748958123903,3.350907920526728,3.7453495343552885,6.6286261736693755,7.088495170295209,6.743385006770476,2.9480514955472334,1.42779503542705,2.5926019660974453,Career Choices,Lack of Immediate Reward,0.4238,R014889
6.6697241543750305,3.8663121028849883,3.934388897114858,5.860011223173574,2.263630635570735,3.159709989751487,4.333370392474833,5.503593929481434,4.264604114265482,4.351546871892534,Fitness,Perfectionism,0.2182,R014890
3.2030065908517438,3.4675554035852696,2.3332745573532723,4.1432363354984005,5.613713836806527,1.8279431450849146,4.2624098529289185,3.5135779801624034,6.905930484944879,5.439280484203296,Fitness,Perfectionism,0.1834,R014891
0.37391103308335527,3.842062947354886,2.893332289510824,7.963283988983673,2.7641297618671326,4.959543827441697,6.307183556239772,4.9742819151644895,3.2916101412468413,5.089616482396184,Fitness,Lack of Immediate Reward,0.1007,R014892
2.267283163324605,-0.4373148978849528,0.37741857890798314,5.796248704699935,8.61523950967453,5.7556059652225295,8.866218699862612,3.948365346173157,1.260635858218984,,Fitness,Decision Fatigue,0.1274,R014893
6.958886400077269,10.396254060076696,-0.7483569948021485,6.049321218949083,,7.3295355110018265,5.44103983491854,4.438533102098467,3.7663986351373504,6.662230792746356,Studying,Lack of Immediate Reward,0.3747,R014894
3.9276736906264773,7.973232647041995,2.6504130922144755,3.698859041156412,8.313897255435144,5.3578508185139935,4.435837921699422,7.0518035207120695,-0.20923933632121638,3.854391365551923,Career Choices,Past Failure Loop,0.3853,R014895
6.067795941247824,4.063666721978404,2.0635057179656746,6.101668525338859,5.15615068361387,2.8902394802387614,2.1744955152033913,5.478539537752863,1.2717217067898359,5.699871217231627,Fitness,Perfectionism,0.2719,R014896
8.23847894198773,2.5827056176897583,2.7790314592112373,2.539316391003518,8.013733734512762,4.620012519449176,3.2332010241435265,3.2380897033978924,2.329301728888161,7.584972866402731,Studying,Decision Fatigue,0.3954,R014897
7.630929738621981,5.783459641110265,1.949025075840773,4.6594579768346085,8.244283732519738,7.215201942428847,7.938230808750022,5.3943367053406694,3.3867641303254117,4.712523731540304,Studying,Overwhelm / Complexity,0.2995,R014898
2.897842630397531,3.1227585137702216,2.193810836095876,9.539946135902092,3.5912627765634832,5.734864705707562,6.085974674989323,9.280901959661321,2.6798705192883245,,Fitness,Past Failure Loop,0.1078,R014899
4.140602181465823,,3.7355069538990806,7.051522641409557,3.8762492951379124,5.268711266954373,4.5968258108270845,7.1498492421786874,4.546022505687986,4.4396947746235815,Fitness,Decision Fatigue,0.0613,R014900
9.125720584457294,9.914819421016707,1.1735695802269466,5.939176826427984,8.021898785437255,4.949331099785843,5.997650880877971,4.293439589675949,0.7881282747492686,3.5615432635820734,Career Choices,Lack of Immediate Reward,0.4856,R014901
4.384015322132982,2.0339950516345024,3.079420113909011,6.1041023219905,2.9147310643507915,,2.8878744799964893,5.673895442896749,4.700770494081975,2.8367697464769313,Fitness,Perfectionism,0.1975,R014902
5.79764118757915,5.569875934624289,1.598466327959988,2.8815061590737363,4.939006344553179,1.692081746073868,6.020935167139275,2.724266044039689,1.994531534836249,5.2121685008912415,Studying,Perfectionism,0.3334,R014903
5.193186954008987,5.534934078715955,2.4841315625497815,2.949737469079147,7.828215317290659,7.585210719554491,8.497709060334655,5.9303891161250695,0.21913828715057715,1.8649441153221638,Studying,Past Failure Loop,0.3695,R014904
4.894449700429282,7.166720160680039,3.354439832586261,2.7676377262063188,7.073459897684986,1.058607860233641,5.304375824296584,5.167945360472225,4.731101620148233,5.348971639989147,Career Choices,Perfectionism,0.3556,R014905
9.225323840558113,6.8727975704129465,0.9687173151565149,4.809507576023549,6.70667135279387,1.8488819544012487,3.957848118268311,2.5180803012261324,5.142324325491932,-1.376572047484001,Career Choices,Perfectionism,0.3859,R014906
4.996465456553089,9.283088019052633,0.86115916880305,,10.296182846011952,5.805408234932629,3.6307461487004415,3.9088207207084946,4.737848462343564,9.081575245778346,Studying,Decision Fatigue,0.455,R014907
6.901135895186189,8.868821725170134,2.127568853519952,6.286871055125205,,1.5980259011252618,5.855905608819189,2.4422642655967866,1.520382858318721,3.0330325859638805,career choices,Lack of Immediate Reward,0.519,R014908
7.916296330798857,7.24927380040393,2.9460711190256137,1.8469385236364442,8.307142037922238,0.3481464785547095,,5.380668591575849,3.685436250498277,3.600459231535786,Career Choices,Perfectionism,0.4844,R014909
5.879423490317131,7.445523942805193,-0.3613521212216231,6.402133864926547,5.63635064322397,7.710824133902487,,4.481854545706129,4.146873999793597,8.833605346092359,Studying,Decision Fatigue,0.2672,R014910
8.501399486562839,8.16412399180546,2.616979625090879,6.501249063875798,6.062898560739581,6.928771876370391,4.580467264540221,3.18961371348971,1.206423231927977,6.458813905061815,Studying,Lack of Immediate Reward,0.4415,R014911
7.691641205749176,4.148055191432703,4.962789940286457,7.235677727005845,8.162300492120906,5.209202496137042,4.17271625299198,3.1716346165858806,2.493589015693267,4.012420881261384,Studying,Perfectionism,0.4854,R014912
7.420471105945399,10.89112399304844,-1.884039174611359,7.058366164663749,8.16248385253183,3.7465509005735087,6.0148417696173455,7.781451329564649,0.6156224052317334,1.9441764563797563,Career Choices,Lack of Immediate Reward,0.4445,R014913
3.4532416342617025,4.855405991219236,1.4339645282311546,4.046754198296398,4.3429179836368865,3.3108947488552802,1.6011921529868256,,1.0811764366811145,3.3753798149878858,Fitness,Lack of Immediate Reward,0.2302,R014914
4.819974451992996,7.387037269223743,1.2748150903552355,8.591403111932461,5.654439328588762,,6.976951906408242,5.354116706396579,6.506360949192214,,Fitness,Decision Fatigue,0.1581,R014915
1.8406296485641822,5.418537679424313,1.0132443546897807,6.352898580812347,5.187498414249689,4.854634445956642,3.8651156372603097,4.992610820123042,3.7258613800864415,4.184240182003068,Fitness,Lack of Immediate Reward,0.1381,R014916
8.291799418518046,5.963526183332185,1.6727735434383844,4.208931873403459,4.215343974798641,5.550590894261886,7.174011119144248,8.91335368867217,2.9234563203039534,7.1766916825770455,Career Choices,Overwhelm / Complexity,0.3435,R014917
7.919078304413937,6.171341461154623,5.813233018119297,4.59627322661054,6.21250351506281,4.937444124265165,3.8331013105888623,4.310272181427335,5.2456281937963976,8.332239895569273,Studying,Overwhelm / Complexity,0.4907,R014918
3.088797628734869,1.4213002927100318,2.2161648263667106,5.721483753449458,5.275616762304467,7.621286009392893,6.92924783514997,6.253509781038385,,5.514969847489236,Fitness,Decision Fatigue,0.2096,R014919
2.7573973030598644,1.0615397452407431,1.3080724814699531,5.218085227383435,4.180683083500518,9.223524150635688,7.70862060269028,8.37441560418217,5.873919265445338,5.792690892744824,Fitness,Decision Fatigue,0.0425,R014920
9.292831754949589,5.336059128529568,3.5729732421441573,6.361465365134803,9.613256461845548,5.790452888159854,4.030662552089785,7.673792363497835,1.989197574399223,6.224132001577534,Studying,Overwhelm / Complexity,0.5002,R014921
7.658405421569768,,2.507935623020437,4.4538491042134805,4.653884891389221,3.694205655361686,2.8654884470168924,3.490694941495849,-0.5221284538754745,3.4045637754934788,Fitness,Perfectionism,0.3586,R014922
7.847098393921297,7.6287917519345125,2.011253725783601,4.155395292589096,7.185665350698724,-1.3905955286287432,6.278313049305547,3.673688747841804,2.827367855594102,6.328332133910912,Studying,Perfectionism,0.4122,R014923
8.308832500060058,7.8061879604324185,3.782207546450339,4.255909908428179,6.804831728933439,3.6082155768382123,4.1428354730696775,,2.1481009393045234,3.443396846405281,Career Choices,Perfectionism,0.4681,R014924
0.5744669608038766,3.345026292910819,1.41287707767046,4.841699458758596,5.508136712336763,4.414314030205473,5.210238085313928,6.468866749148149,4.71586484333074,4.042803832512374,Fitness,Decision Fatigue,0.0282,R014925
5.900361257815373,6.673980645711232,1.709287275048423,5.71997365887977,7.659769302538875,6.488202778396515,5.9739539239362704,5.3777620667415285,3.325796585482171,7.756752584270498,Studying,Decision Fatigue,0.2273,R014926
3.5010371640983355,5.287378523628469,,6.726587151759752,6.717630917123161,7.3092237782930685,4.876559319845496,5.307553138290195,1.1194406169748579,3.672138002913411,Fitness,Decision Fatigue,0.2632,R014927
5.89410726424362,2.7610335840304114,3.8846886432875536,5.671385774905792,7.489716996517327,3.4766169377410776,6.032590020820196,4.711904831630234,4.064075345952114,4.872250718388478,Studying,Perfectionism,0.2761,R014928
5.1281806688546645,4.334447842047828,1.7758957543441019,6.61223605802042,5.688243056056677,2.9789713549141763,2.7054278218036867,5.451673697760404,-1.1479974122099863,6.729167356877111,Studying,Decision Fatigue,0.2887,R014929
3.3473027643506006,6.901763185910248,4.450523095478428,4.856974735732853,7.486072816016707,4.638217951912724,4.659917561184893,7.321074744278945,-0.5454431606254784,0.7161468713504942,Career Choices,Past Failure Loop,0.3637,R014930
9.62695892281737,7.040758929133509,2.315854422433446,3.797401737191625,8.811558245881626,5.594788548710872,3.5337454976043325,7.0508836259185195,2.8598388520340006,5.13447593796044,Studying,Overwhelm / Complexity,0.4543,R014931
8.455888190903652,7.31513266022516,2.0730091552313215,6.506319039809128,6.49506262534242,4.134191475405729,,4.590490015452488,3.3190926549252007,3.42829498751874,Career Choices,Perfectionism,0.4153,R014932
5.6085029786990255,3.8749008230450834,2.9498340413616098,4.632507383383009,9.023128500325527,7.51095664824617,2.7152090124228803,4.980027702398363,3.913828998853398,3.783538404002143,Fitness,Decision Fatigue,0.3185,R014933
4.455187180755405,8.934174660006734,0.909019890671261,3.205623063240539,3.1045201002119804,9.122915085827376,7.00399702934175,6.4461387861780794,2.286000322902375,3.9407921402908475,Fitness,Lack of Immediate Reward,0.3177,R014934
5.579770717528836,1.579935243379488,0.8747545950568618,7.0279260637446885,8.193886341499832,5.106509067598154,7.809884328722217,4.662249904718403,,6.175392242043527,Fitness,Decision Fatigue,0.2338,R014935
1.9492969376668587,2.6727780285237697,3.3150059196050794,7.377147265952599,3.148729510653262,6.2388171856486405,6.218068963964577,1.6524477235826511,4.125692316114962,3.484157382532949,Fitness,Lack of Immediate Reward,0.0823,R014936
3.3719939933579726,6.541457685700083,0.2824113054166424,4.131448174582202,3.6578780144886767,6.028224195563951,5.570687954974269,4.832246944666267,2.240121957362631,5.457334410152906,Fitness,Lack of Immediate Reward,0.1628,R014937
7.530028217697006,5.6674790029209925,2.2295146882832295,5.850962720502751,8.150237663687856,7.733980400241247,5.471962520842773,4.831121665887109,-0.46995954272278606,5.075642285770746,Career Choices,Decision Fatigue,0.4739,R014938
7.57668695052579,5.510004758677471,0.20064377029129288,6.985634092651194,5.289948677670206,3.1539384229694125,2.3193777786871785,9.249493556483397,3.3864088244328263,4.575959583265488,Career Choices,Perfectionism,0.3269,R014939
4.228972030730365,4.371931903324923,6.73736518759656,4.623500646720863,6.113568032591984,10.091099362973381,4.958688080142637,4.354883374312493,3.6608931935686293,2.7967811181844877,Fitness,Past Failure Loop,0.3671,R014940
7.779218210739206,7.259534197085788,1.1065863691300266,,6.463756197192444,1.7531198479114969,4.666931079344604,6.126429986747158,2.8076948151798744,7.198314500866754,Career Choices,Perfectionism,0.3324,R014941
5.637262679206438,9.428935363922246,2.1962438864593965,2.4987875410338565,8.299607253952512,6.514668031872186,5.240191498547848,2.691359604059658,1.2340880735896895,2.1010109686551774,Career Choices,Lack of Immediate Reward,0.4769,R014942
6.731828738241994,10.468277791363537,2.246432151888511,2.954735791970412,5.149424759843508,6.076864007573612,5.22037964748408,,4.087053036535096,4.558411296488892,Career Choices,Lack of Immediate Reward,0.4238,R014943
3.75595078684238,3.201567931007983,,,6.26260529098718,4.868561571201689,8.22202208408071,4.730925967901608,5.169999563721029,4.734941852643173,Fitness,Decision Fatigue,0.0895,R014944
6.744199165626432,7.884477162352758,-0.4145059795748336,,7.249577120112924,4.7534248226314775,-1.425545165030866,7.695219225103559,4.873130096968415,2.1501446773756197,Career Choices,Lack of Immediate Reward,0.2655,R014945
4.973986832432213,1.5379468481926208,2.869427221431386,3.6932011245888265,6.906242824088957,7.571004020027129,7.107864387579164,4.489282808348405,3.4228851774280353,4.125783528746464,Fitness,Decision Fatigue,0.2216,R014946
6.8009789853654095,,1.8110219384432282,7.622538963639553,4.244245629533814,8.271458475289652,6.918471033056873,1.9006397225245477,2.1110041594690534,6.092715644349432,fitness,Lack of Immediate Reward,0.356,R014947
6.703071415975403,1.4494989770713587,2.3291665617541994,4.256087651406993,5.386375094873615,3.6935155230111683,5.097981094105102,7.142211787537076,1.456648177693011,5.418792079363484,Fitness,Perfectionism,0.3012,R014948
4.938029550531439,3.9108817634227724,3.746776195650743,5.82098505301181,5.7439052119831375,6.655405114779713,2.8633548726569393,7.836109802897819,1.2913384902231464,3.9319612056365374,Studying,Past Failure Loop,0.2583,R014949
4.222763042433811,0.8149064183204535,2.0046188076449747,5.260571143769015,8.380121887335886,7.4358059945865875,6.56521747348751,3.179732734029685,2.273281769488518,6.804133554048674,Fitness,Decision Fatigue,0.2191,R014950
6.816247051383882,7.5149833323858175,2.0234130507502917,1.9595265307489926,5.773334113229068,2.4111295105577,3.938890357406027,9.429593975070382,2.308377320731339,7.7390066790040954,Career Choices,Overwhelm / Complexity,0.3409,R014951
3.9383014258998097,5.115712342406058,1.2284195636945794,3.4149685756314088,4.867384738127442,5.662263900922109,9.215527246630549,2.0826331938554907,1.5322848543679806,4.1285347405866775,Fitness,Lack of Immediate Reward,0.2672,R014952
2.8423715494046657,2.3369619415791822,0.7482609929730812,3.8570624869981467,2.0121868760784034,-0.08742252899818226,7.315989443927783,8.303598220005576,3.7797710426106828,,Fitness,Perfectionism,0.069,R014953
5.87099814290305,5.759371985382259,0.6949243188758634,2.8015202019998897,3.669885443047963,10.78150715498293,3.429895599517885,5.076511929869406,3.460070453538345,3.312653149558602,Career Choices,Lack of Immediate Reward,0.2858,R014954
5.8263838540849,7.198299581438952,1.7782560726810877,4.596664641142033,5.274832347971797,6.574472390409139,0.4487648856355513,4.873894573655174,3.994459553133513,3.7916792429608885,Studying,Lack of Immediate Reward,0.3155,R014955
8.947943677385723,2.115510909220667,2.844647179636362,6.023415605238013,3.925457601580184,5.57059722381763,9.648119157572625,5.193552645883085,,2.805728737218554,Fitness,Overwhelm / Complexity,0.2551,R014956
5.349098957676168,8.353656282016114,-0.03714413864510524,5.413927848862751,3.1518354743108543,1.5799600850688127,3.6412077322144403,3.944000992220827,6.136381503529391,3.6288846101186603,Studying,Lack of Immediate Reward,0.2252,R014957
8.643209535139494,,3.721288269219417,3.9323261314567475,4.781026221400258,9.458625797809141,7.850218489278984,6.938422952839732,4.705720956831848,7.682420493795025,Studying,Overwhelm / Complexity,0.4851,R014958
7.7283507245191085,3.392907287805537,3.237554564171006,6.430192344226321,4.997963116911928,4.268918342813038,3.1338139868236885,5.510651574997708,1.900829890380414,6.599943022548866,Studying,Overwhelm / Complexity,0.3457,R014959
2.6922056903830747,8.29154712465861,0.7019028228443234,2.4958242393950933,5.49016672708035,8.896431611714448,2.5712669166426068,4.124942552519581,1.6271941208806266,0.9920470399806884,Fitness,Lack of Immediate Reward,0.3082,R014960
8.251466728686726,5.665196946038753,2.6907989443371365,4.043862330384409,4.39079131539525,5.705548584087085,8.933366486811032,6.800179665945301,1.7421070032456132,3.110933021392098,Career Choices,Overwhelm / Complexity,0.4174,R014961
7.715584155037291,,0.015070175651944906,6.8360351285562055,6.113753853772034,6.292045357896756,4.959824748956073,,0.9855623996214031,6.345275581976244,Career Choices,Lack of Immediate Reward,0.4407,R014962
5.017446395928004,8.61347900889976,2.7773566352994976,2.7015628826562255,5.379783232758406,6.110665253597459,4.97329020825916,6.703841225575097,1.9062131043261592,2.82820201569354,Career Choices,Lack of Immediate Reward,0.3955,R014963
8.043967260086852,9.0561299053055,2.0757731864521145,3.6947049640593406,7.20770933268661,2.603301652153462,0.46278407585159975,3.5089637263993074,5.247561946037727,5.077574945738995,career choices,Lack of Immediate Reward,0.4915,R014964
4.025161047713098,1.7586361245815252,1.009319587999379,4.455071647286495,5.18053402108125,8.136092781645203,4.795057567879154,4.629398428497674,4.956367624660033,6.11789849420732,Fitness,Decision Fatigue,0.1243,R014965
8.041830350552832,4.590243102621189,2.972829411976768,,5.293383645422277,4.474159658565032,4.658954194524239,7.969777810884731,4.583018477637761,1.4301703869669495,Career Choices,Perfectionism,0.39,R014966
6.533366709254208,,-0.22121771472621354,6.260298404495236,3.031194123850978,2.8314462860803977,5.414028827340802,4.683192005572769,2.695590270555889,5.150997008768853,Fitness,Perfectionism,0.1261,R014967
6.02747287521618,8.634092568508358,1.6670095753314587,6.950669350272721,4.771464202614469,2.1113071740883136,0.12104478417002085,6.520266508830404,1.8578698606922392,3.9826197206594958,Career Choices,Lack of Immediate Reward,0.3237,R014968
5.409506661017313,8.285128174935979,0.013821310365899286,4.632075553567504,8.11644834508374,2.553415179712043,3.179711467120321,4.768132809683995,4.0307068520384375,6.549122798982674,Studying,Decision Fatigue,0.3473,R014969
8.55177741842476,4.3580527237251125,,3.8388632083147867,3.1532585679510876,6.229056157106714,4.179675395655298,6.008623160223383,3.7023217371424755,4.584790241580239,career choices,Overwhelm / Complexity,0.4238,R014970
3.1372172685686577,7.5640198195503725,2.956405916584788,7.403499673848859,4.127802047126528,5.351590613342342,8.351719331387756,3.330001851184428,1.625744730623887,-0.3837589139336852,studying,Lack of Immediate Reward,0.2281,R014971
,7.8371296721397545,1.9652287817406395,4.30871662710032,5.226461561034111,,4.804986816540744,5.493167249835908,1.6579963507917794,0.9769067953582296,fitness,Lack of Immediate Reward,0.2258,R014972
9.434491593331947,5.1964332143423615,2.080249054862946,4.825094515458573,3.8383718256827066,2.30885196633949,3.1808557526505172,4.0958136747295235,3.784835439110759,5.798192233004384,Career Choices,Overwhelm / Complexity,0.2999,R014973
3.575984827708311,,4.748775428597184,5.058020854702093,1.2967226443097415,4.657228860361425,7.127179423516135,7.122652831866723,2.024668842423866,3.6268702391567813,Fitness,Past Failure Loop,0.2038,R014974
0.9439560371511453,3.2066015180941774,2.138374405782801,6.644445984903394,4.140524309783075,2.780017194586238,6.172906948812564,7.043360367733192,2.3686507057566066,2.1236003359865316,Fitness,Past Failure Loop,0.0797,R014975
6.133591238035914,5.525979112170324,5.788055796559767,5.559732996700515,5.776571043843432,4.7620783601299825,6.705835131136505,7.512793228710559,4.350301410956588,10.119513477014525,Studying,Overwhelm / Complexity,0.4157,R014976
4.22816110278162,2.4142169182324267,1.9422431614982134,6.991550925009636,7.142875398742386,6.603715087123081,7.085121552776042,6.890827961142818,4.992028508871503,5.768646538474001,Fitness,Decision Fatigue,0.2065,R014977
4.76474612206694,5.621425687025676,-0.4592656299351261,4.430800987598701,7.396210743153485,10.289281737945451,3.3879978767555574,3.9232885779499256,6.9052749665814,9.851499263578372,Studying,Decision Fatigue,0.2663,R014978
,9.263687153868545,2.366008940344077,7.119694720312625,6.3764390188167175,6.913378694076199,3.841282870116287,8.294336810890025,3.601214246526527,3.898055897380602,Studying,Lack of Immediate Reward,0.4087,R014979
4.98528295198665,4.262255551994417,4.895179541729203,5.371872360148335,5.560919263643608,9.428368041088149,,7.216988900611748,2.3190863893266656,7.930946599456144,Fitness,Decision Fatigue,0.3466,R014980
9.207818733178698,8.970848507121541,2.1616654177225363,6.514391097860892,6.387180530631313,4.907120461650854,3.361391491802424,4.898475396371853,0.7619041156710362,4.206264151483138,Career Choices,Lack of Immediate Reward,0.4203,R014981
4.4957513120384585,2.9458456767200074,2.8190881799821508,6.281742358564449,4.116346781919183,,2.7836490766376727,7.303749954592763,3.6737213629980663,5.393415104449165,Fitness,Decision Fatigue,0.1518,R014982
4.225793016120926,4.730646254713515,1.0772341439329731,3.0965714733875664,3.7701894937975915,0.6684789170053884,5.774311824383005,3.941934024163838,2.443718078265529,10.076466906112783,Studying,Decision Fatigue,0.2604,R014983
3.8604379016231314,4.690904519779415,0.07711202103376191,4.17813049580163,3.127569172737691,5.448477150797864,9.02159682944875,6.121647050366928,0.5083143246938393,4.602490036152679,Fitness,Overwhelm / Complexity,0.1807,R014984
5.18450370998082,8.24331343424564,2.730683110223756,5.165226528122987,5.773062312326106,9.05952357292162,6.240185300667226,,2.9296516066489318,,Fitness,Lack of Immediate Reward,0.2477,R014985
6.683052118401237,5.10529291054868,3.16510233987715,10.521898640625114,4.641427524362735,7.359592662772415,6.69849470545228,4.1151563238412425,1.8826128701885783,5.769766474304308,Fitness,Overwhelm / Complexity,0.2751,R014986
4.494689636755016,7.801502931071601,2.6936421491861138,4.582072094146989,5.283640538645358,4.3597551606515665,5.735618267549491,4.414785498398771,-0.2291105327497478,5.897056464916902,Fitness,Lack of Immediate Reward,0.3948,R014987
5.71131322457949,6.368835676567749,5.041607660917287,4.881745325568879,6.649167908014947,5.724152409510134,5.498026520950695,5.342726035924988,2.4420827736921975,4.113586742735454,Studying,Past Failure Loop,0.4401,R014988
3.049544937412874,4.081099869713057,,6.538929489324428,6.797112085814428,,5.483848398598483,8.392076097887117,,6.1583352377963605,Fitness,Decision Fatigue,0.2442,R014989
3.2341653964529495,3.8027270826610953,2.629594642883996,5.551730973291666,5.973999591290104,4.964395465787996,5.514413370425793,5.954145118932546,6.265344117599199,6.108034345344606,Fitness,Decision Fatigue,0.1389,R014990
10.243045969777581,7.1132705585553015,3.9488322024140308,5.502243004781331,8.284506035059325,3.015577548013296,4.895065095737984,4.765499982458766,5.565819405399525,5.949018033745612,Studying,Overwhelm / Complexity,0.4925,R014991
4.919472990515731,4.098391832008613,2.4994705533453363,2.9123231449707596,3.072378798297799,3.590353919543701,8.207508771792037,6.759727198279124,2.226015720658588,6.831959760884304,studying,Overwhelm / Complexity,0.203,R014992
5.229118119518777,3.626283139271603,3.2976430330103454,,4.5558235000027985,4.913866014861869,,5.319495629426416,2.9663421314588696,3.453451282964391,Fitness,Perfectionism,0.2783,R014993
4.9955544722347005,2.537276289491224,1.2559484856025827,5.59995978953959,6.165393020871281,6.3852227662340075,5.232418027211372,4.756249284449104,4.599622896858323,5.584181244206462,Fitness,Decision Fatigue,0.1328,R014994
8.752873610902423,7.370568368582347,1.6778949293492142,5.913710888143581,6.710104637642152,3.5903172430074726,7.264116461054334,8.958543007892784,-1.0036409333870338,4.533667723947861,Career Choices,Perfectionism,0.5918,R014995
,1.8793071077370507,2.155989524803942,9.058133491655543,8.458598522711018,11.389382999238642,7.308070867779487,2.221552059736584,2.134357887392846,3.820060371096228,Fitness,Decision Fatigue,0.1598,R014996
3.6205914167170836,4.6175990883116755,4.915296736996428,8.093033765816218,5.879349868375716,4.823681295356286,5.662098892046578,6.255156977208861,1.6287482096585066,1.923238844229679,Fitness,Past Failure Loop,0.2359,R014997
6.656813687508305,5.789136371762227,0.8273213594479403,,8.96047592118033,7.10046125458649,3.9178085755676424,4.048429867620539,4.466189032752346,7.549972798229437,Studying,Decision Fatigue,0.3392,R014998
,,4.480992026397534,6.565811807004469,2.916575565775163,7.595687438851421,6.600392219821658,7.24095853593953,,6.9557614993514765,Studying,Overwhelm / Complexity,0.3125,R014999
5.2853301638970756,7.846683880279791,2.1114001273114646,3.0415122853928187,5.209874312586047,1.0366484178905782,6.312882239921084,7.012925298509321,0.45558298214294,5.667067315827602,Studying,Perfectionism,0.3293,R015000
2.3689813595641898,3.4964306718001783,-0.4156653857415824,5.019905306499308,5.341375604151115,7.667998747164806,4.814300986701874,7.117697141816809,3.8853075547649762,4.219435056268772,fitness,Decision Fatigue,0.0896,R008879
3.4308764422752596,3.7866002540264754,1.8792417763856752,1.7928833608479104,4.835870529531641,5.955580941978661,,5.4237886629436245,4.619352448766541,,Fitness,Decision Fatigue,0.121,R012844
7.184113471573322,8.107679843193319,3.622896908280731,5.361415600921004,7.669020725054587,3.7477598577350912,3.9354194576654664,,5.364332041345779,5.219276019224117,Studying,Perfectionism,0.4304,R012552
4.860588220654,2.713521910446294,3.188194064569201,-0.9569601982495268,8.059911008178702,1.75301308211588,1.1315355799266142,4.690677644998592,4.523422083401165,5.568375427347056,Studying,Decision Fatigue,0.3835,R005224
,3.793193785095655,0.7950199268629199,2.414546452713741,4.22545712796378,5.17451117842652,4.225280059440337,4.460257419186835,,9.368210987611613,Studying,Overwhelm / Complexity,0.2301,R001311
6.915401060882434,5.256914122768798,1.3375046011540306,6.684885638604349,4.62692214405173,6.672209927524998,6.909202437841957,4.615765169525448,3.3148248183294906,4.428818618583867,Fitness,Overwhelm / Complexity,0.3232,R012182
,3.9043552901911727,3.9615846121387794,4.8738122979498,6.001293756259141,7.854751032321811,5.002885922031141,4.260116416861594,5.277284961683205,5.441205247412022,Fitness,Decision Fatigue,0.0984,R002469
5.796017747353604,12.512485924326509,0.024857557244971185,5.034127151829755,2.847923152374234,8.209540305749371,2.7062054793073713,5.37706001973629,3.4175564266890244,5.544406740285604,Career Choices,Lack of Immediate Reward,0.3888,R010776
6.495922356494115,6.350846952719977,3.5993174416024694,4.805028165691202,5.851936729237258,4.255827192189424,5.7922279468125515,6.843615537232605,3.535425360274665,7.377188515162065,Studying,Overwhelm / Complexity,0.3124,R014802
8.974145895409428,6.4558306385860025,0.6917523714000888,3.265537289617057,8.976365227301452,1.1417353030021613,4.999638438267414,3.709832991934447,3.435065414063262,2.9789811636121364,Career Choices,Perfectionism,0.4049,R013029
7.819682395208552,,1.564073545264489,4.178958467354887,,-0.34001830883227946,5.397452271864247,2.8036299492750016,1.445043977882483,1.2254299084704798,Career Choices,Perfectionism,0.3692,R013280
7.524235398139261,6.203651196998507,-1.509123824926401,4.628993008682613,5.112105864525176,0.6645716774656512,6.59017570683255,7.513223566942949,0.9029333067516416,2.883289702427738,Career Choices,Perfectionism,0.3027,R013982
3.575593416517113,2.9316541344601856,3.6372349639422596,7.603072510033886,2.7778939304662544,6.232630824848194,7.500025739620421,4.8346541622001205,3.0980857523243492,5.82236708563052,Fitness,Past Failure Loop,0.1656,R002046
5.721232441493854,4.897545297653684,1.6046917806853536,5.77939731155387,4.420344557124281,5.011859888377222,3.4767281247186723,5.54310429686502,-0.14235337523919123,5.16371945422334,Studying,Overwhelm / Complexity,0.2981,R014270
6.864786026742553,8.555893219290493,2.5706800996411525,3.8046715776879814,8.341378743939202,4.630167489856799,4.8109214100183655,4.53758969515003,5.530400282031636,2.6447932147182494,career choices,Lack of Immediate Reward,0.455,R000239
